activity_id,report_date,spent_time
1131,2015-07-25,480
1131,2015-07-26,452
1132,2015-07-26,480
1132,2015-07-27,480
1132,2015-07-28,420
1132,2015-07-29,480
1132,2015-07-30,421
1133,2015-07-30,360
1133,2015-07-31,360
1133,2015-08-01,360
1133,2015-08-02,360
1133,2015-08-03,995
1134,2015-08-03,420
1134,2015-08-04,360
1134,2015-08-05,360
1134,2015-08-06,420
1134,2015-08-07,880
1135,2015-08-07,420
1135,2015-08-08,480
1135,2015-08-09,360
1135,2015-08-10,420
1135,2015-08-11,736
1136,2015-08-11,360
1136,2015-08-12,360
1136,2015-08-13,480
1136,2015-08-14,420
1136,2015-08-15,680
1137,2015-08-15,360
1137,2015-08-16,420
1137,2015-08-17,480
1137,2015-08-18,420
1137,2015-08-19,760
1138,2015-08-19,360
1138,2015-08-20,420
1138,2015-08-21,420
1138,2015-08-22,420
1138,2015-08-23,881
1139,2015-08-23,420
1139,2015-08-24,420
1139,2015-08-25,420
1139,2015-08-26,360
1139,2015-08-27,857
1140,2015-08-27,360
1140,2015-08-28,360
1140,2015-08-29,360
1140,2015-08-30,480
1140,2015-08-31,940
1141,2015-08-31,480
1141,2015-09-01,480
1141,2015-09-02,480
1141,2015-09-03,420
1141,2015-09-04,511
1142,2015-09-04,480
1142,2015-09-05,360
1142,2015-09-06,420
1142,2015-09-07,480
1142,2015-09-08,610
1143,2015-09-08,480
1143,2015-09-09,360
1143,2015-09-10,420
1143,2015-09-11,480
1143,2015-09-12,605
1144,2015-09-12,480
1144,2015-09-13,480
1144,2015-09-14,360
1144,2015-09-15,480
1144,2015-09-16,717
1145,2015-09-16,360
1145,2015-09-17,420
1145,2015-09-18,480
1145,2015-09-19,360
1145,2015-09-20,873
1146,2015-09-20,420
1146,2015-09-21,420
1146,2015-09-22,360
1146,2015-09-23,420
1146,2015-09-24,790
1147,2015-09-24,360
1147,2015-09-25,360
1147,2015-09-26,360
1147,2015-09-27,360
1147,2015-09-28,1003
1148,2015-09-28,360
1148,2015-09-29,420
1148,2015-09-30,480
1148,2015-10-01,420
1148,2015-10-02,785
1149,2015-10-02,360
1149,2015-10-03,360
1149,2015-10-04,360
1149,2015-10-05,420
1149,2015-10-06,928
1150,2015-10-06,420
1150,2015-10-07,480
1150,2015-10-08,480
1150,2015-10-09,360
1150,2015-10-10,660
1151,2015-10-10,360
1151,2015-10-11,480
1151,2015-10-12,360
1151,2015-10-13,480
1151,2015-10-14,721
1152,2015-10-14,420
1152,2015-10-15,480
1152,2015-10-16,480
1152,2015-10-17,360
1152,2015-10-18,773
1153,2015-10-18,360
1153,2015-10-19,360
1153,2015-10-20,360
1153,2015-10-21,480
1153,2015-10-22,922
1154,2015-10-22,360
1154,2015-10-23,480
1154,2015-10-24,360
1154,2015-10-25,480
1154,2015-10-26,746
1155,2015-10-26,420
1155,2015-10-27,420
1155,2015-10-28,360
1155,2015-10-29,420
1155,2015-10-30,859
1156,2015-10-30,360
1156,2015-10-31,480
1156,2015-11-01,480
1156,2015-11-02,480
1156,2015-11-03,586
1157,2015-11-03,360
1157,2015-11-04,360
1157,2015-11-05,420
1157,2015-11-06,480
1157,2015-11-07,884
1158,2015-11-07,480
1158,2015-11-08,360
1158,2015-11-09,420
1158,2015-11-10,480
1158,2015-11-11,735
1159,2015-11-11,360
1159,2015-11-12,360
1159,2015-11-13,420
1159,2015-11-14,420
1159,2015-11-15,907
1160,2015-11-15,480
1160,2015-11-16,480
1160,2015-11-17,360
1160,2015-11-18,420
1160,2015-11-19,546
1161,2015-08-14,420
1161,2015-08-15,596
1162,2015-08-15,360
1162,2015-08-16,574
1163,2015-08-16,420
1163,2015-08-17,503
1164,2015-08-17,360
1164,2015-08-18,590
1165,2015-08-18,480
1165,2015-08-19,429
1166,2015-08-19,360
1166,2015-08-20,651
1167,2015-08-20,480
1167,2015-08-21,558
1168,2015-08-21,420
1168,2015-08-22,474
1169,2015-08-22,420
1169,2015-08-23,525
1170,2015-08-23,480
1170,2015-08-24,497
1171,2015-08-24,480
1171,2015-08-25,402
1172,2015-08-25,480
1172,2015-08-26,370
1173,2015-08-26,360
1173,2015-08-27,533
1174,2015-08-27,420
1174,2015-08-28,599
1175,2015-08-28,420
1175,2015-08-29,447
1176,2015-08-29,360
1176,2015-08-30,544
1177,2015-08-30,480
1177,2015-08-31,486
1178,2015-08-31,420
1178,2015-09-01,503
1179,2015-09-01,480
1179,2015-09-02,581
1180,2015-09-02,480
1180,2015-09-03,459
1181,2020-10-08,420
1181,2020-10-09,480
1181,2020-10-10,480
1181,2020-10-11,556
1182,2020-10-11,420
1182,2020-10-12,420
1182,2020-10-13,480
1182,2020-10-14,648
1183,2020-10-14,360
1183,2020-10-15,420
1183,2020-10-16,420
1183,2020-10-17,813
1184,2020-10-17,480
1184,2020-10-18,420
1184,2020-10-19,360
1184,2020-10-20,667
1185,2020-10-20,360
1185,2020-10-21,420
1185,2020-10-22,360
1185,2020-10-23,842
1186,2020-10-23,480
1186,2020-10-24,360
1186,2020-10-25,360
1186,2020-10-26,707
1187,2020-10-26,360
1187,2020-10-27,480
1187,2020-10-28,480
1187,2020-10-29,486
1188,2020-10-29,420
1188,2020-10-30,480
1188,2020-10-31,420
1188,2020-11-01,668
1189,2020-11-01,360
1189,2020-11-02,480
1189,2020-11-03,420
1189,2020-11-04,590
1190,2020-11-04,480
1190,2020-11-05,420
1190,2020-11-06,360
1190,2020-11-07,696
1191,2020-11-07,360
1191,2020-11-08,420
1191,2020-11-09,360
1191,2020-11-10,729
1192,2020-11-10,360
1192,2020-11-11,360
1192,2020-11-12,360
1192,2020-11-13,892
1193,2020-11-13,360
1193,2020-11-14,420
1193,2020-11-15,420
1193,2020-11-16,642
1194,2020-11-16,360
1194,2020-11-17,420
1194,2020-11-18,480
1194,2020-11-19,648
1195,2020-11-19,420
1195,2020-11-20,420
1195,2020-11-21,480
1195,2020-11-22,634
1196,2020-11-22,480
1196,2020-11-23,360
1196,2020-11-24,420
1196,2020-11-25,588
1197,2020-11-25,420
1197,2020-11-26,480
1197,2020-11-27,480
1197,2020-11-28,522
1198,2020-11-28,420
1198,2020-11-29,360
1198,2020-11-30,420
1198,2020-12-01,668
1199,2020-12-01,360
1199,2020-12-02,480
1199,2020-12-03,420
1199,2020-12-04,760
1200,2020-12-04,420
1200,2020-12-05,480
1200,2020-12-06,480
1200,2020-12-07,519
1201,2020-12-07,420
1201,2020-12-08,480
1201,2020-12-09,420
1201,2020-12-10,552
1202,2020-12-10,420
1202,2020-12-11,480
1202,2020-12-12,420
1202,2020-12-13,703
1203,2020-12-13,360
1203,2020-12-14,480
1203,2020-12-15,360
1203,2020-12-16,783
1204,2020-12-16,480
1204,2020-12-17,420
1204,2020-12-18,420
1204,2020-12-19,675
1205,2020-12-19,360
1205,2020-12-20,360
1205,2020-12-21,420
1205,2020-12-22,797
1206,2020-12-22,360
1206,2020-12-23,480
1206,2020-12-24,360
1206,2020-12-25,760
1207,2020-12-25,480
1207,2020-12-26,360
1207,2020-12-27,480
1207,2020-12-28,711
1208,2020-12-28,420
1208,2020-12-29,480
1208,2020-12-30,420
1208,2020-12-31,599
1209,2020-12-31,480
1209,2021-01-01,480
1209,2021-01-02,420
1209,2021-01-03,449
1210,2021-01-03,420
1210,2021-01-04,420
1210,2021-01-05,360
1210,2021-01-06,816
1211,2021-01-06,480
1211,2021-01-07,480
1211,2021-01-08,420
1211,2021-01-09,500
1212,2021-01-09,360
1212,2021-01-10,360
1212,2021-01-11,360
1212,2021-01-12,813
1213,2021-01-12,480
1213,2021-01-13,360
1213,2021-01-14,420
1213,2021-01-15,751
1214,2021-01-15,420
1214,2021-01-16,420
1214,2021-01-17,420
1214,2021-01-18,769
1215,2021-01-18,420
1215,2021-01-19,360
1215,2021-01-20,360
1215,2021-01-21,671
1216,2021-01-21,360
1216,2021-01-22,480
1216,2021-01-23,480
1216,2021-01-24,678
1217,2021-01-24,480
1217,2021-01-25,420
1217,2021-01-26,420
1217,2021-01-27,677
1218,2021-01-27,420
1218,2021-01-28,420
1218,2021-01-29,360
1218,2021-01-30,670
1219,2021-01-30,360
1219,2021-01-31,360
1219,2021-02-01,480
1219,2021-02-02,824
1220,2021-02-02,480
1220,2021-02-03,420
1220,2021-02-04,360
1220,2021-02-05,748
1221,2017-08-11,420
1221,2017-08-12,360
1221,2017-08-13,480
1221,2017-08-14,480
1221,2017-08-15,730
1222,2017-08-15,420
1222,2017-08-16,480
1222,2017-08-17,480
1222,2017-08-18,360
1222,2017-08-19,599
1223,2017-08-19,480
1223,2017-08-20,420
1223,2017-08-21,420
1223,2017-08-22,420
1223,2017-08-23,710
1224,2017-08-23,420
1224,2017-08-24,420
1224,2017-08-25,480
1224,2017-08-26,480
1224,2017-08-27,595
1225,2017-08-27,420
1225,2017-08-28,420
1225,2017-08-29,480
1225,2017-08-30,480
1225,2017-08-31,613
1226,2017-08-31,420
1226,2017-09-01,360
1226,2017-09-02,480
1226,2017-09-03,420
1226,2017-09-04,713
1227,2017-09-04,480
1227,2017-09-05,480
1227,2017-09-06,420
1227,2017-09-07,360
1227,2017-09-08,763
1228,2017-09-08,420
1228,2017-09-09,360
1228,2017-09-10,420
1228,2017-09-11,420
1228,2017-09-12,805
1229,2017-09-12,360
1229,2017-09-13,420
1229,2017-09-14,480
1229,2017-09-15,420
1229,2017-09-16,708
1230,2017-09-16,420
1230,2017-09-17,420
1230,2017-09-18,480
1230,2017-09-19,360
1230,2017-09-20,808
1231,2017-09-20,420
1231,2017-09-21,480
1231,2017-09-22,420
1231,2017-09-23,360
1231,2017-09-24,786
1232,2017-09-24,360
1232,2017-09-25,420
1232,2017-09-26,420
1232,2017-09-27,420
1232,2017-09-28,812
1233,2017-09-28,420
1233,2017-09-29,420
1233,2017-09-30,480
1233,2017-10-01,360
1233,2017-10-02,724
1234,2017-10-02,420
1234,2017-10-03,360
1234,2017-10-04,360
1234,2017-10-05,360
1234,2017-10-06,782
1235,2017-10-06,480
1235,2017-10-07,420
1235,2017-10-08,420
1235,2017-10-09,360
1235,2017-10-10,658
1236,2017-10-10,420
1236,2017-10-11,480
1236,2017-10-12,420
1236,2017-10-13,480
1236,2017-10-14,593
1237,2017-10-14,360
1237,2017-10-15,480
1237,2017-10-16,420
1237,2017-10-17,360
1237,2017-10-18,864
1238,2017-10-18,480
1238,2017-10-19,480
1238,2017-10-20,360
1238,2017-10-21,480
1238,2017-10-22,701
1239,2017-10-22,480
1239,2017-10-23,420
1239,2017-10-24,420
1239,2017-10-25,480
1239,2017-10-26,527
1240,2017-10-26,420
1240,2017-10-27,480
1240,2017-10-28,420
1240,2017-10-29,480
1240,2017-10-30,596
1241,2017-10-30,360
1241,2017-10-31,480
1241,2017-11-01,480
1241,2017-11-02,480
1241,2017-11-03,593
1242,2017-11-03,360
1242,2017-11-04,480
1242,2017-11-05,420
1242,2017-11-06,420
1242,2017-11-07,664
1243,2017-11-07,480
1243,2017-11-08,420
1243,2017-11-09,480
1243,2017-11-10,360
1243,2017-11-11,607
1244,2017-11-11,360
1244,2017-11-12,420
1244,2017-11-13,360
1244,2017-11-14,360
1244,2017-11-15,888
1245,2017-11-15,480
1245,2017-11-16,480
1245,2017-11-17,480
1245,2017-11-18,420
1245,2017-11-19,517
1246,2017-11-19,360
1246,2017-11-20,360
1246,2017-11-21,480
1246,2017-11-22,420
1246,2017-11-23,694
1247,2017-11-23,360
1247,2017-11-24,360
1247,2017-11-25,420
1247,2017-11-26,480
1247,2017-11-27,678
1248,2017-11-27,480
1248,2017-11-28,420
1248,2017-11-29,420
1248,2017-11-30,420
1248,2017-12-01,679
1249,2017-12-01,360
1249,2017-12-02,480
1249,2017-12-03,360
1249,2017-12-04,360
1249,2017-12-05,783
1250,2017-12-05,420
1250,2017-12-06,420
1250,2017-12-07,360
1250,2017-12-08,360
1250,2017-12-09,889
1251,2017-12-09,420
1251,2017-12-10,420
1251,2017-12-11,420
1251,2017-12-12,360
1251,2017-12-13,704
1252,2017-12-13,480
1252,2017-12-14,480
1252,2017-12-15,480
1252,2017-12-16,480
1252,2017-12-17,372
1253,2017-12-17,480
1253,2017-12-18,360
1253,2017-12-19,420
1253,2017-12-20,480
1253,2017-12-21,547
1254,2017-12-21,360
1254,2017-12-22,420
1254,2017-12-23,480
1254,2017-12-24,420
1254,2017-12-25,692
1255,2017-12-25,420
1255,2017-12-26,420
1255,2017-12-27,420
1255,2017-12-28,360
1255,2017-12-29,727
1256,2017-12-29,420
1256,2017-12-30,420
1256,2017-12-31,480
1256,2018-01-01,480
1256,2018-01-02,480
1257,2018-01-02,360
1257,2018-01-03,480
1257,2018-01-04,480
1257,2018-01-05,360
1257,2018-01-06,797
1258,2018-01-06,480
1258,2018-01-07,480
1258,2018-01-08,480
1258,2018-01-09,420
1258,2018-01-10,508
1259,2018-01-10,480
1259,2018-01-11,420
1259,2018-01-12,480
1259,2018-01-13,480
1259,2018-01-14,536
1260,2018-01-14,360
1260,2018-01-15,360
1260,2018-01-16,420
1260,2018-01-17,360
1260,2018-01-18,780
1261,2018-01-18,480
1261,2018-01-19,360
1261,2018-01-20,480
1261,2018-01-21,420
1261,2018-01-22,554
1262,2018-01-22,360
1262,2018-01-23,360
1262,2018-01-24,480
1262,2018-01-25,360
1262,2018-01-26,745
1263,2018-01-26,360
1263,2018-01-27,420
1263,2018-01-28,480
1263,2018-01-29,360
1263,2018-01-30,682
1264,2018-01-30,420
1264,2018-01-31,420
1264,2018-02-01,480
1264,2018-02-02,360
1264,2018-02-03,701
1265,2018-02-03,420
1265,2018-02-04,480
1265,2018-02-05,480
1265,2018-02-06,420
1265,2018-02-07,598
1266,2018-02-07,360
1266,2018-02-08,360
1266,2018-02-09,360
1266,2018-02-10,480
1266,2018-02-11,781
1267,2018-02-11,420
1267,2018-02-12,360
1267,2018-02-13,480
1267,2018-02-14,360
1267,2018-02-15,778
1268,2018-02-15,360
1268,2018-02-16,360
1268,2018-02-17,480
1268,2018-02-18,480
1268,2018-02-19,834
1269,2018-02-19,480
1269,2018-02-20,480
1269,2018-02-21,480
1269,2018-02-22,360
1269,2018-02-23,694
1270,2018-02-23,360
1270,2018-02-24,360
1270,2018-02-25,420
1270,2018-02-26,480
1270,2018-02-27,677
1271,2017-12-04,420
1271,2017-12-05,420
1271,2017-12-06,420
1271,2017-12-07,641
1272,2017-12-07,420
1272,2017-12-08,420
1272,2017-12-09,480
1272,2017-12-10,680
1273,2017-12-10,480
1273,2017-12-11,360
1273,2017-12-12,420
1273,2017-12-13,663
1274,2017-12-13,480
1274,2017-12-14,480
1274,2017-12-15,420
1274,2017-12-16,497
1275,2017-12-16,420
1275,2017-12-17,480
1275,2017-12-18,360
1275,2017-12-19,751
1276,2017-12-19,420
1276,2017-12-20,420
1276,2017-12-21,360
1276,2017-12-22,652
1277,2017-12-22,480
1277,2017-12-23,360
1277,2017-12-24,360
1277,2017-12-25,729
1278,2017-12-25,480
1278,2017-12-26,480
1278,2017-12-27,360
1278,2017-12-28,661
1279,2017-12-28,480
1279,2017-12-29,420
1279,2017-12-30,360
1279,2017-12-31,708
1280,2017-12-31,480
1280,2018-01-01,480
1280,2018-01-02,360
1280,2018-01-03,678
1281,2018-01-03,360
1281,2018-01-04,480
1281,2018-01-05,480
1281,2018-01-06,628
1282,2018-01-06,360
1282,2018-01-07,480
1282,2018-01-08,360
1282,2018-01-09,647
1283,2018-01-09,480
1283,2018-01-10,420
1283,2018-01-11,480
1283,2018-01-12,478
1284,2018-01-12,420
1284,2018-01-13,360
1284,2018-01-14,360
1284,2018-01-15,713
1285,2018-01-15,420
1285,2018-01-16,360
1285,2018-01-17,480
1285,2018-01-18,638
1286,2018-01-18,420
1286,2018-01-19,480
1286,2018-01-20,420
1286,2018-01-21,645
1287,2018-01-21,420
1287,2018-01-22,420
1287,2018-01-23,420
1287,2018-01-24,734
1288,2018-01-24,360
1288,2018-01-25,480
1288,2018-01-26,420
1288,2018-01-27,755
1289,2018-01-27,360
1289,2018-01-28,420
1289,2018-01-29,360
1289,2018-01-30,870
1290,2018-01-30,480
1290,2018-01-31,360
1290,2018-02-01,420
1290,2018-02-02,577
1291,2018-02-02,420
1291,2018-02-03,420
1291,2018-02-04,360
1291,2018-02-05,756
1292,2018-02-05,420
1292,2018-02-06,360
1292,2018-02-07,420
1292,2018-02-08,719
1293,2018-02-08,480
1293,2018-02-09,420
1293,2018-02-10,360
1293,2018-02-11,548
1294,2018-02-11,360
1294,2018-02-12,420
1294,2018-02-13,360
1294,2018-02-14,736
1295,2018-02-14,480
1295,2018-02-15,420
1295,2018-02-16,420
1295,2018-02-17,688
1296,2018-02-17,480
1296,2018-02-18,480
1296,2018-02-19,420
1296,2018-02-20,567
1297,2018-02-20,420
1297,2018-02-21,420
1297,2018-02-22,420
1297,2018-02-23,596
1298,2018-02-23,480
1298,2018-02-24,480
1298,2018-02-25,360
1298,2018-02-26,482
1299,2018-02-26,360
1299,2018-02-27,480
1299,2018-02-28,480
1299,2018-03-01,519
1300,2018-03-01,360
1300,2018-03-02,480
1300,2018-03-03,360
1300,2018-03-04,763
1301,2018-03-04,480
1301,2018-03-05,480
1301,2018-03-06,420
1301,2018-03-07,527
1302,2018-03-07,360
1302,2018-03-08,360
1302,2018-03-09,420
1302,2018-03-10,725
1303,2018-03-10,480
1303,2018-03-11,360
1303,2018-03-12,420
1303,2018-03-13,569
1304,2018-03-13,480
1304,2018-03-14,360
1304,2018-03-15,480
1304,2018-03-16,661
1305,2018-03-16,480
1305,2018-03-17,420
1305,2018-03-18,420
1305,2018-03-19,641
1306,2018-03-19,360
1306,2018-03-20,480
1306,2018-03-21,480
1306,2018-03-22,661
1307,2018-03-22,480
1307,2018-03-23,420
1307,2018-03-24,480
1307,2018-03-25,486
1308,2018-03-25,360
1308,2018-03-26,480
1308,2018-03-27,360
1308,2018-03-28,664
1309,2018-03-28,480
1309,2018-03-29,420
1309,2018-03-30,420
1309,2018-03-31,549
1310,2018-03-31,360
1310,2018-04-01,360
1310,2018-04-02,480
1310,2018-04-03,698
1311,2016-08-31,360
1311,2016-09-01,360
1311,2016-09-02,480
1311,2016-09-03,480
1311,2016-09-04,360
1311,2016-09-05,858
1312,2016-09-05,480
1312,2016-09-06,420
1312,2016-09-07,480
1312,2016-09-08,480
1312,2016-09-09,480
1312,2016-09-10,641
1313,2016-09-10,420
1313,2016-09-11,420
1313,2016-09-12,360
1313,2016-09-13,420
1313,2016-09-14,480
1313,2016-09-15,738
1314,2016-09-15,480
1314,2016-09-16,360
1314,2016-09-17,480
1314,2016-09-18,480
1314,2016-09-19,480
1314,2016-09-20,640
1315,2016-09-20,360
1315,2016-09-21,420
1315,2016-09-22,360
1315,2016-09-23,420
1315,2016-09-24,360
1315,2016-09-25,914
1316,2016-09-25,360
1316,2016-09-26,480
1316,2016-09-27,360
1316,2016-09-28,360
1316,2016-09-29,420
1316,2016-09-30,806
1317,2016-09-30,360
1317,2016-10-01,480
1317,2016-10-02,480
1317,2016-10-03,420
1317,2016-10-04,480
1317,2016-10-05,659
1318,2016-10-05,480
1318,2016-10-06,420
1318,2016-10-07,420
1318,2016-10-08,480
1318,2016-10-09,480
1318,2016-10-10,513
1319,2016-10-10,360
1319,2016-10-11,480
1319,2016-10-12,480
1319,2016-10-13,420
1319,2016-10-14,420
1319,2016-10-15,643
1320,2016-10-15,360
1320,2016-10-16,480
1320,2016-10-17,420
1320,2016-10-18,480
1320,2016-10-19,360
1320,2016-10-20,724
1321,2016-10-20,480
1321,2016-10-21,420
1321,2016-10-22,480
1321,2016-10-23,420
1321,2016-10-24,420
1321,2016-10-25,710
1322,2016-10-25,480
1322,2016-10-26,360
1322,2016-10-27,360
1322,2016-10-28,420
1322,2016-10-29,420
1322,2016-10-30,912
1323,2016-10-30,360
1323,2016-10-31,420
1323,2016-11-01,480
1323,2016-11-02,480
1323,2016-11-03,480
1323,2016-11-04,560
1324,2016-11-04,480
1324,2016-11-05,420
1324,2016-11-06,420
1324,2016-11-07,360
1324,2016-11-08,480
1324,2016-11-09,605
1325,2016-11-09,360
1325,2016-11-10,360
1325,2016-11-11,360
1325,2016-11-12,360
1325,2016-11-13,360
1325,2016-11-14,997
1326,2016-11-14,420
1326,2016-11-15,360
1326,2016-11-16,480
1326,2016-11-17,420
1326,2016-11-18,360
1326,2016-11-19,792
1327,2016-11-19,480
1327,2016-11-20,480
1327,2016-11-21,480
1327,2016-11-22,360
1327,2016-11-23,420
1327,2016-11-24,648
1328,2016-11-24,360
1328,2016-11-25,480
1328,2016-11-26,360
1328,2016-11-27,360
1328,2016-11-28,420
1328,2016-11-29,949
1329,2016-11-29,420
1329,2016-11-30,480
1329,2016-12-01,360
1329,2016-12-02,480
1329,2016-12-03,360
1329,2016-12-04,805
1330,2016-12-04,360
1330,2016-12-05,420
1330,2016-12-06,480
1330,2016-12-07,360
1330,2016-12-08,480
1330,2016-12-09,680
1331,2016-12-09,480
1331,2016-12-10,420
1331,2016-12-11,480
1331,2016-12-12,480
1331,2016-12-13,480
1331,2016-12-14,519
1332,2016-12-14,420
1332,2016-12-15,420
1332,2016-12-16,360
1332,2016-12-17,360
1332,2016-12-18,420
1332,2016-12-19,933
1333,2016-12-19,420
1333,2016-12-20,480
1333,2016-12-21,360
1333,2016-12-22,480
1333,2016-12-23,480
1333,2016-12-24,716
1334,2016-12-24,480
1334,2016-12-25,420
1334,2016-12-26,480
1334,2016-12-27,420
1334,2016-12-28,360
1334,2016-12-29,782
1335,2016-12-29,480
1335,2016-12-30,360
1335,2016-12-31,420
1335,2017-01-01,360
1335,2017-01-02,480
1335,2017-01-03,751
1336,2017-01-03,360
1336,2017-01-04,360
1336,2017-01-05,360
1336,2017-01-06,360
1336,2017-01-07,420
1336,2017-01-08,949
1337,2017-01-08,360
1337,2017-01-09,480
1337,2017-01-10,420
1337,2017-01-11,420
1337,2017-01-12,360
1337,2017-01-13,812
1338,2017-01-13,420
1338,2017-01-14,360
1338,2017-01-15,420
1338,2017-01-16,420
1338,2017-01-17,420
1338,2017-01-18,847
1339,2017-01-18,360
1339,2017-01-19,480
1339,2017-01-20,360
1339,2017-01-21,420
1339,2017-01-22,420
1339,2017-01-23,755
1340,2017-01-23,360
1340,2017-01-24,360
1340,2017-01-25,420
1340,2017-01-26,480
1340,2017-01-27,480
1340,2017-01-28,884
1341,2017-01-28,360
1341,2017-01-29,360
1341,2017-01-30,360
1341,2017-01-31,420
1341,2017-02-01,360
1341,2017-02-02,978
1342,2017-02-02,360
1342,2017-02-03,420
1342,2017-02-04,420
1342,2017-02-05,360
1342,2017-02-06,360
1342,2017-02-07,996
1343,2017-02-07,420
1343,2017-02-08,360
1343,2017-02-09,480
1343,2017-02-10,360
1343,2017-02-11,360
1343,2017-02-12,927
1344,2017-02-12,480
1344,2017-02-13,420
1344,2017-02-14,360
1344,2017-02-15,360
1344,2017-02-16,420
1344,2017-02-17,900
1345,2017-02-17,360
1345,2017-02-18,480
1345,2017-02-19,420
1345,2017-02-20,420
1345,2017-02-21,420
1345,2017-02-22,889
1346,2017-02-22,480
1346,2017-02-23,360
1346,2017-02-24,360
1346,2017-02-25,420
1346,2017-02-26,420
1346,2017-02-27,776
1347,2017-02-27,420
1347,2017-02-28,360
1347,2017-03-01,360
1347,2017-03-02,480
1347,2017-03-03,420
1347,2017-03-04,796
1348,2017-03-04,360
1348,2017-03-05,360
1348,2017-03-06,480
1348,2017-03-07,360
1348,2017-03-08,420
1348,2017-03-09,916
1349,2017-03-09,480
1349,2017-03-10,360
1349,2017-03-11,480
1349,2017-03-12,480
1349,2017-03-13,480
1349,2017-03-14,491
1350,2017-03-14,480
1350,2017-03-15,480
1350,2017-03-16,420
1350,2017-03-17,360
1350,2017-03-18,420
1350,2017-03-19,804
1351,2017-03-19,480
1351,2017-03-20,420
1351,2017-03-21,480
1351,2017-03-22,360
1351,2017-03-23,420
1351,2017-03-24,807
1352,2017-03-24,360
1352,2017-03-25,420
1352,2017-03-26,360
1352,2017-03-27,420
1352,2017-03-28,420
1352,2017-03-29,876
1353,2017-03-29,480
1353,2017-03-30,360
1353,2017-03-31,420
1353,2017-04-01,360
1353,2017-04-02,360
1353,2017-04-03,968
1354,2017-04-03,420
1354,2017-04-04,420
1354,2017-04-05,420
1354,2017-04-06,360
1354,2017-04-07,480
1354,2017-04-08,715
1355,2017-04-08,480
1355,2017-04-09,420
1355,2017-04-10,480
1355,2017-04-11,360
1355,2017-04-12,480
1355,2017-04-13,630
1356,2017-04-13,480
1356,2017-04-14,420
1356,2017-04-15,360
1356,2017-04-16,480
1356,2017-04-17,360
1356,2017-04-18,716
1357,2017-04-18,360
1357,2017-04-19,480
1357,2017-04-20,480
1357,2017-04-21,420
1357,2017-04-22,420
1357,2017-04-23,795
1358,2017-04-23,480
1358,2017-04-24,420
1358,2017-04-25,480
1358,2017-04-26,360
1358,2017-04-27,420
1358,2017-04-28,770
1359,2017-04-28,480
1359,2017-04-29,360
1359,2017-04-30,420
1359,2017-05-01,360
1359,2017-05-02,420
1359,2017-05-03,849
1360,2017-05-03,420
1360,2017-05-04,360
1360,2017-05-05,480
1360,2017-05-06,360
1360,2017-05-07,420
1360,2017-05-08,756
1361,2017-05-08,360
1361,2017-05-09,420
1361,2017-05-10,420
1361,2017-05-11,480
1361,2017-05-12,360
1361,2017-05-13,750
1362,2017-05-13,420
1362,2017-05-14,360
1362,2017-05-15,420
1362,2017-05-16,420
1362,2017-05-17,420
1362,2017-05-18,721
1363,2017-05-18,420
1363,2017-05-19,420
1363,2017-05-20,480
1363,2017-05-21,360
1363,2017-05-22,420
1363,2017-05-23,730
1364,2017-05-23,480
1364,2017-05-24,360
1364,2017-05-25,360
1364,2017-05-26,360
1364,2017-05-27,420
1364,2017-05-28,881
1365,2017-05-28,480
1365,2017-05-29,360
1365,2017-05-30,420
1365,2017-05-31,480
1365,2017-06-01,360
1365,2017-06-02,764
1366,2017-06-02,480
1366,2017-06-03,360
1366,2017-06-04,360
1366,2017-06-05,360
1366,2017-06-06,420
1366,2017-06-07,985
1367,2017-06-07,360
1367,2017-06-08,360
1367,2017-06-09,360
1367,2017-06-10,420
1367,2017-06-11,480
1367,2017-06-12,819
1368,2017-06-12,360
1368,2017-06-13,420
1368,2017-06-14,360
1368,2017-06-15,420
1368,2017-06-16,480
1368,2017-06-17,928
1369,2017-06-17,420
1369,2017-06-18,480
1369,2017-06-19,420
1369,2017-06-20,420
1369,2017-06-21,420
1369,2017-06-22,764
1370,2017-06-22,360
1370,2017-06-23,420
1370,2017-06-24,360
1370,2017-06-25,480
1370,2017-06-26,360
1370,2017-06-27,835
1371,2018-01-01,420
1371,2018-01-02,360
1371,2018-01-03,753
1372,2018-01-03,360
1372,2018-01-04,360
1372,2018-01-05,776
1373,2018-01-05,480
1373,2018-01-06,360
1373,2018-01-07,645
1374,2018-01-07,420
1374,2018-01-08,480
1374,2018-01-09,625
1375,2018-01-09,360
1375,2018-01-10,480
1375,2018-01-11,537
1376,2018-01-11,360
1376,2018-01-12,360
1376,2018-01-13,686
1377,2018-01-13,420
1377,2018-01-14,360
1377,2018-01-15,763
1378,2018-01-15,480
1378,2018-01-16,360
1378,2018-01-17,480
1379,2018-01-17,480
1379,2018-01-18,480
1379,2018-01-19,392
1380,2018-01-19,420
1380,2018-01-20,360
1380,2018-01-21,586
1381,2018-01-21,420
1381,2018-01-22,420
1381,2018-01-23,654
1382,2018-01-23,480
1382,2018-01-24,480
1382,2018-01-25,417
1383,2018-01-25,480
1383,2018-01-26,480
1383,2018-01-27,476
1384,2018-01-27,480
1384,2018-01-28,420
1384,2018-01-29,604
1385,2018-01-29,360
1385,2018-01-30,420
1385,2018-01-31,765
1386,2018-01-31,480
1386,2018-02-01,360
1386,2018-02-02,551
